# time   trace   domains   purity   coherence  equireached
  216      1.0000064075      0.8315214132      0.1722658894      0.0664498775      0.5842860357
  217      1.0000064373      0.8279908643      0.1732845807      0.0661717776      0.5860495319
  218      1.0000064671      0.8244757226      0.1743020126      0.0658947694      0.5878054056
  219      1.0000064969      0.8209759057      0.1753181662      0.0656188505      0.5895536943
  220      1.0000065267      0.8174913323      0.1763330228      0.0653440183      0.5912944352
  221      1.0000065565      0.8140219218      0.1773465640      0.0650702703      0.5930276653
  222      1.0000065863      0.8105675948      0.1783587715      0.0647976040      0.5947534210
  223      1.0000066161      0.8071282726      0.1793696276      0.0645260168      0.5964717389
  224      1.0000066459      0.8037038775      0.1803791144      0.0642555060      0.5981826547
  225      1.0000066757      0.8002943326      0.1813872145      0.0639860692      0.5998862042
  226      1.0000067055      0.7968995618      0.1823939107      0.0637177035      0.6015824228
  227      1.0000067353      0.7935194899      0.1833991860      0.0634504063      0.6032713456
  228      1.0000067651      0.7901540423      0.1844030236      0.0631841749      0.6049530075
  229      1.0000067950      0.7868031455      0.1854054071      0.0629190065      0.6066274429
  230      1.0000068248      0.7834667264      0.1864063202      0.0626548984      0.6082946862
  231      1.0000068546      0.7801447127      0.1874057467      0.0623918477      0.6099547715
  232      1.0000068844      0.7768370331      0.1884036709      0.0621298517      0.6116077324
  233      1.0000069142      0.7735436165      0.1894000772      0.0618689074      0.6132536024
  234      1.0000069440      0.7702643929      0.1903949501      0.0616090121      0.6148924149
  235      1.0000069738      0.7669992928      0.1913882746      0.0613501628      0.6165242028
  236      1.0000070036      0.7637482472      0.1923800357      0.0610923565      0.6181489990
  237      1.0000070334      0.7605111880      0.1933702187      0.0608355904      0.6197668359
  238      1.0000070632      0.7572880474      0.1943588090      0.0605798614      0.6213777458
  239      1.0000070930      0.7540787586      0.1953457924      0.0603251667      0.6229817608
  240      1.0000071228      0.7508832549      0.1963311549      0.0600715031      0.6245789128
  241      1.0000071526      0.7477014705      0.1973148825      0.0598188676      0.6261692334
  242      1.0000071824      0.7445333400      0.1982969616      0.0595672572      0.6277527539
  243      1.0000072122      0.7413787988      0.1992773788      0.0593166688      0.6293295056
  244      1.0000072420      0.7382377824      0.2002561209      0.0590670993      0.6308995195
  245      1.0000072718      0.7351102272      0.2012331748      0.0588185456      0.6324628262
  246      1.0000073016      0.7319960700      0.2022085277      0.0585710045      0.6340194565
  247      1.0000073314      0.7288952479      0.2031821670      0.0583244730      0.6355694406
  248      1.0000073612      0.7258076987      0.2041540803      0.0580789479      0.6371128087
  249      1.0000073910      0.7227333607      0.2051242553      0.0578344259      0.6386495908
  250      1.0000074208      0.7196721725      0.2060926801      0.0575909039      0.6401798166
  251      1.0000074506      0.7166240733      0.2070593428      0.0573483787      0.6417035158
  252      1.0000074804      0.7135890026      0.2080242318      0.0571068470      0.6432207178
  253      1.0000075102      0.7105669006      0.2089873356      0.0568663057      0.6447314517
  254      1.0000075400      0.7075577076      0.2099486431      0.0566267514      0.6462357467
