# time   trace   domains   purity   coherence  equireached
  198      1.0000058711      0.9198960087      0.1480067647      0.1077733854      0.5401671383
  199      1.0000059009      0.9161162719      0.1490117928      0.1073454493      0.5420522525
  200      1.0000059307      0.9123530077      0.1500161293      0.1069189740      0.5439293398
  201      1.0000059605      0.9086061114      0.1510197517      0.1064939592      0.5457984435
  202      1.0000059903      0.9048754800      0.1520226378      0.1060704049      0.5476596063
  203      1.0000060201      0.9011610123      0.1530247655      0.1056483111      0.5495128703
  204      1.0000060499      0.8974626087      0.1540261131      0.1052276776      0.5513582774
  205      1.0000060797      0.8937801712      0.1550266591      0.1048085040      0.5531958689
  206      1.0000061095      0.8901136033      0.1560263822      0.1043907902      0.5550256857
  207      1.0000061393      0.8864628102      0.1570252614      0.1039745356      0.5568477682
  208      1.0000061691      0.8828276984      0.1580232758      0.1035597400      0.5586621564
  209      1.0000061989      0.8792081758      0.1590204050      0.1031464028      0.5604688901
  210      1.0000062287      0.8756041517      0.1600166287      0.1027345233      0.5622680083
  211      1.0000062585      0.8720155369      0.1610119267      0.1023241010      0.5640595499
  212      1.0000062883      0.8684422433      0.1620062792      0.1019151350      0.5658435532
  213      1.0000063181      0.8648841840      0.1629996667      0.1015076245      0.5676200565
  214      1.0000063479      0.8613412736      0.1639920698      0.1011015687      0.5693890972
  215      1.0000063777      0.8578134277      0.1649834693      0.1006969665      0.5711507127
  216      1.0000064075      0.8543005629      0.1659738464      0.1002938170      0.5729049400
  217      1.0000064373      0.8508025972      0.1669631823      0.0998921188      0.5746518156
  218      1.0000064671      0.8473194495      0.1679514585      0.0994918709      0.5763913757
  219      1.0000064969      0.8438510397      0.1689386569      0.0990930718      0.5781236563
  220      1.0000065267      0.8403972891      0.1699247595      0.0986957202      0.5798486929
  221      1.0000065565      0.8369581194      0.1709097484      0.0982998147      0.5815665209
  222      1.0000065863      0.8335334537      0.1718936060      0.0979053536      0.5832771750
  223      1.0000066161      0.8301232160      0.1728763151      0.0975123354      0.5849806900
  224      1.0000066459      0.8267273309      0.1738578584      0.0971207583      0.5866771002
  225      1.0000066757      0.8233457243      0.1748382191      0.0967306205      0.5883664395
  226      1.0000067055      0.8199783226      0.1758173804      0.0963419202      0.5900487418
  227      1.0000067353      0.8166250534      0.1767953258      0.0959546554      0.5917240404
  228      1.0000067651      0.8132858446      0.1777720391      0.0955688240      0.5933923685
  229      1.0000067950      0.8099606255      0.1787475041      0.0951844241      0.5950537590
  230      1.0000068248      0.8066493257      0.1797217049      0.0948014534      0.5967082445
  231      1.0000068546      0.8033518758      0.1806946260      0.0944199097      0.5983558574
  232      1.0000068844      0.8000682071      0.1816662518      0.0940397907      0.5999966296
  233      1.0000069142      0.7967982514      0.1826365670      0.0936610940      0.6016305932
  234      1.0000069440      0.7935419414      0.1836055566      0.0932838171      0.6032577795
  235      1.0000069738      0.7902992106      0.1845732057      0.0929079575      0.6048782201
  236      1.0000070036      0.7870699929      0.1855394997      0.0925335127      0.6064919459
  237      1.0000070334      0.7838542229      0.1865044241      0.0921604800      0.6080989878
  238      1.0000070632      0.7806518358      0.1874679645      0.0917888566      0.6096993764
  239      1.0000070930      0.7774627677      0.1884301070      0.0914186399      0.6112931421
  240      1.0000071228      0.7742869549      0.1893908377      0.0910498270      0.6128803151
  241      1.0000071526      0.7711243345      0.1903501428      0.0906824150      0.6144609252
  242      1.0000071824      0.7679748442      0.1913080088      0.0903164009      0.6160350024
  243      1.0000072122      0.7648384220      0.1922644225      0.0899517818      0.6176025759
  244      1.0000072420      0.7617150068      0.1932193706      0.0895885546      0.6191636753
  245      1.0000072718      0.7586045378      0.1941728403      0.0892267162      0.6207183294
