# time   trace   domains   purity   coherence  equireached
  339      1.0000100732      0.4934847256      0.2842603739      0.0445851404      0.7532678553
  340      1.0000101030      0.4913970766      0.2850425374      0.0443966551      0.7543117031
  341      1.0000101328      0.4893182639      0.2858224930      0.0442089658      0.7553511331
  342      1.0000101626      0.4872482500      0.2866002408      0.0440220692      0.7563861639
  343      1.0000101924      0.4851869973      0.2873757809      0.0438359619      0.7574168144
  344      1.0000102222      0.4831344688      0.2881491136      0.0436506408      0.7584431031
  345      1.0000102521      0.4810906272      0.2889202392      0.0434661024      0.7594650485
  346      1.0000102819      0.4790554358      0.2896891580      0.0432823436      0.7604826691
  347      1.0000103117      0.4770288577      0.2904558706      0.0430993611      0.7614959832
  348      1.0000103415      0.4750108564      0.2912203774      0.0429171516      0.7625050092
  349      1.0000103713      0.4730013954      0.2919826791      0.0427357119      0.7635097652
  350      1.0000104011      0.4710004385      0.2927427763      0.0425550387      0.7645102693
  351      1.0000104309      0.4690079496      0.2935006698      0.0423751290      0.7655065397
  352      1.0000104607      0.4670238926      0.2942563604      0.0421959794      0.7664985942
  353      1.0000104905      0.4650482319      0.2950098490      0.0420175868      0.7674864508
  354      1.0000105203      0.4630809318      0.2957611365      0.0418399481      0.7684701272
  355      1.0000105501      0.4611219568      0.2965102239      0.0416630600      0.7694496413
  356      1.0000105799      0.4591712715      0.2972571123      0.0414869194      0.7704250106
  357      1.0000106097      0.4572288408      0.2980018029      0.0413115232      0.7713962528
  358      1.0000106395      0.4552946297      0.2987442969      0.0411368683      0.7723633853
  359      1.0000106693      0.4533686033      0.2994845954      0.0409629515      0.7733264256
  360      1.0000106991      0.4514507269      0.3002226999      0.0407897698      0.7742853910
  361      1.0000107289      0.4495409659      0.3009586117      0.0406173201      0.7752402988
  362      1.0000107587      0.4476392859      0.3016923324      0.0404455992      0.7761911663
  363      1.0000107885      0.4457456526      0.3024238633      0.0402746042      0.7771380105
  364      1.0000108183      0.4438600318      0.3031532061      0.0401043321      0.7780808485
  365      1.0000108481      0.4419823898      0.3038803623      0.0399347796      0.7790196972
