# time   trace   domains   purity   coherence  equireached
  230      1.0000068248      0.8360870527      0.1709767698      0.1339209514      0.5819955487
  231      1.0000068546      0.8328318319      0.1719120588      0.1334096341      0.5836218126
  232      1.0000068844      0.8295896564      0.1728463061      0.1329000738      0.5852416125
  233      1.0000069142      0.8263604615      0.1737794969      0.1323922696      0.5868549783
  234      1.0000069440      0.8231441834      0.1747116168      0.1318862207      0.5884619396
  235      1.0000069738      0.8199407589      0.1756426515      0.1313819260      0.5900625257
  236      1.0000070036      0.8167501253      0.1765725869      0.1308793841      0.5916567656
  237      1.0000070334      0.8135722209      0.1775014090      0.1303785938      0.5932446882
  238      1.0000070632      0.8104069844      0.1784291040      0.1298795536      0.5948263220
  239      1.0000070930      0.8072543554      0.1793556583      0.1293822619      0.5964016953
  240      1.0000071228      0.8041142738      0.1802810584      0.1288867170      0.5979708364
  241      1.0000071526      0.8009866803      0.1812052910      0.1283929170      0.5995337731
  242      1.0000071824      0.7978715161      0.1821283429      0.1279008601      0.6010905331
  243      1.0000072122      0.7947687231      0.1830502013      0.1274105441      0.6026411439
  244      1.0000072420      0.7916782437      0.1839708533      0.1269219670      0.6041856327
  245      1.0000072718      0.7886000208      0.1848902863      0.1264351263      0.6057240266
  246      1.0000073016      0.7855339978      0.1858084876      0.1259500198      0.6072563524
  247      1.0000073314      0.7824801187      0.1867254451      0.1254666451      0.6087826368
  248      1.0000073612      0.7794383281      0.1876411466      0.1249849994      0.6103029062
  249      1.0000073910      0.7764085709      0.1885555799      0.1245050802      0.6118171868
  250      1.0000074208      0.7733907926      0.1894687333      0.1240268847      0.6133255048
  251      1.0000074506      0.7703849391      0.1903805951      0.1235504101      0.6148278861
  252      1.0000074804      0.7673909568      0.1912911536      0.1230756534      0.6163243563
  253      1.0000075102      0.7644087927      0.1922003976      0.1226026116      0.6178149409
  254      1.0000075400      0.7614383941      0.1931083156      0.1221312816      0.6192996653
  255      1.0000075698      0.7584797086      0.1940148967      0.1216616602      0.6207785546
  256      1.0000075996      0.7555326844      0.1949201298      0.1211937443      0.6222516339
  257      1.0000076294      0.7525972702      0.1958240042      0.1207275303      0.6237189280
  258      1.0000076592      0.7496734148      0.1967265092      0.1202630149      0.6251804615
  259      1.0000076890      0.7467610678      0.1976276343      0.1198001948      0.6266362590
  260      1.0000077188      0.7438601789      0.1985273692      0.1193390662      0.6280863447
  261      1.0000077486      0.7409706982      0.1994257035      0.1188796255      0.6295307429
  262      1.0000077784      0.7380925763      0.2003226273      0.1184218692      0.6309694776
  263      1.0000078082      0.7352257640      0.2012181306      0.1179657934      0.6324025727
  264      1.0000078380      0.7323702127      0.2021122035      0.1175113944      0.6338300518
  265      1.0000078678      0.7295258738      0.2030048365      0.1170586683      0.6352519386
  266      1.0000078976      0.7266926995      0.2038960201      0.1166076112      0.6366682565
  267      1.0000079274      0.7238706419      0.2047857448      0.1161582190      0.6380790288
  268      1.0000079573      0.7210596537      0.2056740014      0.1157104879      0.6394842786
  269      1.0000079871      0.7182596879      0.2065607808      0.1152644136      0.6408840289
  270      1.0000080169      0.7154706977      0.2074460741      0.1148199922      0.6422783027
  271      1.0000080467      0.7126926366      0.2083298724      0.1143772193      0.6436671225
  272      1.0000080765      0.7099254587      0.2092121670      0.1139360908      0.6450505111
  273      1.0000081063      0.7071691180      0.2100929494      0.1134966025      0.6464284909
  274      1.0000081361      0.7044235691      0.2109722111      0.1130587499      0.6478010841
  275      1.0000081659      0.7016887667      0.2118499438      0.1126225289      0.6491683132
