# time   trace   domains   purity   coherence  equireached
  337      1.0000100136      0.3164444447      0.3545203001      0.0000100136      0.8417877981
  338      1.0000100434      0.3146473529      0.3552746564      0.0000100434      0.8426863734
  339      1.0000100732      0.3128604670      0.3560255433      0.0000100732      0.8435798458
  340      1.0000101030      0.3110837290      0.3567729711      0.0000101030      0.8444682443
  341      1.0000101328      0.3093170813      0.3575169506      0.0000101328      0.8453515976
  342      1.0000101626      0.3075604665      0.3582574921      0.0000101626      0.8462299345
  343      1.0000101924      0.3058138277      0.3589946064      0.0000101924      0.8471032834
  344      1.0000102222      0.3040771082      0.3597283040      0.0000102222      0.8479716727
  345      1.0000102521      0.3023502517      0.3604585957      0.0000102521      0.8488351305
  346      1.0000102819      0.3006332022      0.3611854922      0.0000102819      0.8496936848
  347      1.0000103117      0.2989259039      0.3619090043      0.0000103117      0.8505473636
  348      1.0000103415      0.2972283015      0.3626291427      0.0000103415      0.8513961944
  349      1.0000103713      0.2955403398      0.3633459184      0.0000103713      0.8522402048
  350      1.0000104011      0.2938619642      0.3640593421      0.0000104011      0.8530794222
  351      1.0000104309      0.2921931203      0.3647694248      0.0000104309      0.8539138738
  352      1.0000104607      0.2905337538      0.3654761774      0.0000104607      0.8547435867
  353      1.0000104905      0.2888838109      0.3661796109      0.0000104905      0.8555685878
  354      1.0000105203      0.2872432381      0.3668797362      0.0000105203      0.8563889038
  355      1.0000105501      0.2856119823      0.3675765644      0.0000105501      0.8572045614
  356      1.0000105799      0.2839899904      0.3682701065      0.0000105799      0.8580155870
  357      1.0000106097      0.2823772099      0.3689603735      0.0000106097      0.8588220070
  358      1.0000106395      0.2807735884      0.3696473766      0.0000106395      0.8596238474
  359      1.0000106693      0.2791790740      0.3703311269      0.0000106693      0.8604211343
  360      1.0000106991      0.2775936149      0.3710116354      0.0000106991      0.8612138935
  361      1.0000107289      0.2760171597      0.3716889134      0.0000107289      0.8620021508
  362      1.0000107587      0.2744496572      0.3723629720      0.0000107587      0.8627859318
  363      1.0000107885      0.2728910567      0.3730338224      0.0000107885      0.8635652617
