# time   trace   domains   purity   coherence  equireached
  185      1.0000054836      0.6131447046      0.2412241759      0.0496415444      0.6934451378
  186      1.0000055134      0.6088592155      0.2427008511      0.0492954989      0.6955871851
  187      1.0000055432      0.6046037783      0.2441718145      0.0489518334      0.6977142505
  188      1.0000055730      0.6003781762      0.2456370424      0.0486105334      0.6998264397
  189      1.0000056029      0.5961821947      0.2470965120      0.0482715842      0.7019238574
  190      1.0000056327      0.5920156210      0.2485502015      0.0479349711      0.7040066078
  191      1.0000056625      0.5878782440      0.2499980902      0.0476006797      0.7060747940
  192      1.0000056923      0.5837698547      0.2514401583      0.0472686951      0.7081285187
  193      1.0000057221      0.5796902457      0.2528763869      0.0469390030      0.7101678835
  194      1.0000057519      0.5756392112      0.2543067583      0.0466115887      0.7121929894
  195      1.0000057817      0.5716165473      0.2557312554      0.0462864377      0.7142039368
  196      1.0000058115      0.5676220518      0.2571498622      0.0459635354      0.7162008250
  197      1.0000058413      0.5636555240      0.2585625636      0.0456428675      0.7181837530
  198      1.0000058711      0.5597167649      0.2599693454      0.0453244194      0.7201528188
  199      1.0000059009      0.5558055771      0.2613701940      0.0450081768      0.7221081197
  200      1.0000059307      0.5519217648      0.2627650969      0.0446941254      0.7240497524
  201      1.0000059605      0.5480651338      0.2641540425      0.0443822507      0.7259778129
  202      1.0000059903      0.5442354913      0.2655370198      0.0440725386      0.7278923963
  203      1.0000060201      0.5404326462      0.2669140186      0.0437649749      0.7297935973
  204      1.0000060499      0.5366564086      0.2682850297      0.0434595453      0.7316815097
  205      1.0000060797      0.5329065903      0.2696500444      0.0431562358      0.7335562267
  206      1.0000061095      0.5291830046      0.2710090550      0.0428550322      0.7354178409
  207      1.0000061393      0.5254854661      0.2723620543      0.0425559208      0.7372664442
  208      1.0000061691      0.5218137909      0.2737090360      0.0422588874      0.7391021276
  209      1.0000061989      0.5181677964      0.2750499945      0.0419639182      0.7409249818
  210      1.0000062287      0.5145473015      0.2763849248      0.0416709994      0.7427350967
  211      1.0000062585      0.5109521263      0.2777138227      0.0413801173      0.7445325616
  212      1.0000062883      0.5073820925      0.2790366845      0.0410912582      0.7463174650
  213      1.0000063181      0.5038370230      0.2803535073      0.0408044084      0.7480898950
  214      1.0000063479      0.5003167419      0.2816642889      0.0405195544      0.7498499388
  215      1.0000063777      0.4968210749      0.2829690274      0.0402366827      0.7515976833
  216      1.0000064075      0.4933498487      0.2842677220      0.0399557800      0.7533332146
  217      1.0000064373      0.4899028915      0.2855603721      0.0396768329      0.7550566182
  218      1.0000064671      0.4864800327      0.2868469780      0.0393998280      0.7567679789
  219      1.0000064969      0.4830811028      0.2881275402      0.0391247523      0.7584673811
  220      1.0000065267      0.4797059338      0.2894020602      0.0388515925      0.7601549085
  221      1.0000065565      0.4763543588      0.2906705398      0.0385803356      0.7618306441
  222      1.0000065863      0.4730262120      0.2919329813      0.0383109687      0.7634946706
  223      1.0000066161      0.4697213291      0.2931893877      0.0380434789      0.7651470697
  224      1.0000066459      0.4664395468      0.2944397625      0.0377778532      0.7667879230
  225      1.0000066757      0.4631807030      0.2956841096      0.0375140790      0.7684173111
  226      1.0000067055      0.4599446367      0.2969224336      0.0372521435      0.7700353143
  227      1.0000067353      0.4567311882      0.2981547392      0.0369920342      0.7716420122
  228      1.0000067651      0.4535401990      0.2993810321      0.0367337385      0.7732374839
  229      1.0000067950      0.4503715115      0.3006013180      0.0364772439      0.7748218079
  230      1.0000068248      0.4472249695      0.3018156035      0.0362225381      0.7763950621
  231      1.0000068546      0.4441004177      0.3030238951      0.0359696088      0.7779573241
  232      1.0000068844      0.4409977021      0.3042262003      0.0357184437      0.7795086706
  233      1.0000069142      0.4379166697      0.3054225268      0.0354690307      0.7810491781
  234      1.0000069440      0.4348571685      0.3066128825      0.0352213576      0.7825789222
  235      1.0000069738      0.4318190479      0.3077972760      0.0349754126      0.7840979782
  236      1.0000070036      0.4288021580      0.3089757163      0.0347311836      0.7856064210
  237      1.0000070334      0.4258063503      0.3101482126      0.0344886588      0.7871043246
  238      1.0000070632      0.4228314770      0.3113147746      0.0342478264      0.7885917628
  239      1.0000070930      0.4198773917      0.3124754124      0.0340086747      0.7900688087
  240      1.0000071228      0.4169439488      0.3136301365      0.0337711922      0.7915355350
  241      1.0000071526      0.4140310039      0.3147789575      0.0335353671      0.7929920139
  242      1.0000071824      0.4111384135      0.3159218867      0.0333011882      0.7944383169
  243      1.0000072122      0.4082660352      0.3170589354      0.0330686438      0.7958745152
  244      1.0000072420      0.4054137276      0.3181901156      0.0328377228      0.7973006794
  245      1.0000072718      0.4025813502      0.3193154393      0.0326084138      0.7987168796
  246      1.0000073016      0.3997687635      0.3204349190      0.0323807058      0.8001231856
  247      1.0000073314      0.3969758293      0.3215485674      0.0321545875      0.8015196665
  248      1.0000073612      0.3942024099      0.3226563976      0.0319300479      0.8029063908
  249      1.0000073910      0.3914483689      0.3237584229      0.0317070761      0.8042834269
  250      1.0000074208      0.3887135707      0.3248546570      0.0314856612      0.8056508425
